date,cash_type,card,money,coffee_name,time,year,month,day_of_week,hour,time_period,price_tier
2024-04-06,card,ANON-0000-0000-0040,38.7,Cappuccino,14:13:18.733,2024,4,Saturday,14,Afternoon,High
2024-04-06,card,ANON-0000-0000-0040,28.9,Americano,14:14:27.029,2024,4,Saturday,14,Afternoon,Low
2024-04-06,card,ANON-0000-0000-0009,38.7,Latte,14:49:50.183,2024,4,Saturday,14,Afternoon,High
2024-04-07,card,ANON-0000-0000-0091,38.7,Latte,10:12:53.204,2024,4,Sunday,10,Morning,High
2024-04-07,card,ANON-0000-0000-0040,38.7,Cappuccino,12:44:31.936,2024,4,Sunday,12,Afternoon,High
2024-04-07,card,ANON-0000-0000-0040,38.7,Cappuccino,12:46:05.118,2024,4,Sunday,12,Afternoon,High
2024-04-07,card,ANON-0000-0000-0100,28.9,Cortado,14:16:24.949,2024,4,Sunday,14,Afternoon,Low
2024-04-07,card,ANON-0000-0000-0100,24.0,Espresso,14:17:30.628,2024,4,Sunday,14,Afternoon,Low
2024-04-07,card,ANON-0000-0000-0101,38.7,Hot Chocolate,18:01:16.608,2024,4,Sunday,18,Evening,High
2024-04-07,card,ANON-0000-0000-0101,33.8,Americano with Milk,18:02:03.878,2024,4,Sunday,18,Evening,Medium
2024-04-08,card,ANON-0000-0000-0102,33.8,Americano with Milk,10:58:21.106,2024,4,Monday,10,Morning,Medium
2024-04-08,card,ANON-0000-0000-0103,38.7,Cappuccino,10:59:27.558,2024,4,Monday,10,Morning,High
2024-04-08,card,ANON-0000-0000-0012,28.9,Americano,11:01:20.464,2024,4,Monday,11,Morning,Low
2024-04-08,card,ANON-0000-0000-0104,38.7,Cappuccino,11:04:47.030,2024,4,Monday,11,Morning,High
2024-04-08,cash,Unknown,25.0,Espresso,12:54:25.897,2024,4,Monday,12,Afternoon,Low
2024-04-08,cash,Unknown,35.0,Americano with Milk,15:43:36.881,2024,4,Monday,15,Afternoon,Medium
2024-04-08,card,ANON-0000-0000-0017,38.7,Latte,16:41:37.806,2024,4,Monday,16,Afternoon,High
2024-04-08,card,ANON-0000-0000-0105,28.9,Americano,18:18:09.713,2024,4,Monday,18,Evening,Low
2024-04-08,card,ANON-0000-0000-0024,33.8,Americano with Milk,19:22:27.477,2024,4,Monday,19,Evening,Medium
2024-04-08,card,ANON-0000-0000-0106,38.7,Cappuccino,19:23:59.268,2024,4,Monday,19,Evening,High
2024-04-09,cash,Unknown,40.0,Cappuccino,10:22:27.359,2024,4,Tuesday,10,Morning,High
2024-04-09,cash,Unknown,30.0,Americano,10:24:10.103,2024,4,Tuesday,10,Morning,Medium
2024-04-09,card,ANON-0000-0000-0091,38.7,Latte,11:42:28.468,2024,4,Tuesday,11,Morning,High
2024-04-09,card,ANON-0000-0000-0107,38.7,Hot Chocolate,15:11:48.720,2024,4,Tuesday,15,Afternoon,High
2024-04-09,card,ANON-0000-0000-0049,38.7,Hot Chocolate,17:25:23.936,2024,4,Tuesday,17,Evening,High
2024-04-10,cash,Unknown,25.0,Espresso,10:21:26.175,2024,4,Wednesday,10,Morning,Low
2024-04-10,cash,Unknown,40.0,Hot Chocolate,17:55:07.018,2024,4,Wednesday,17,Evening,High
2024-04-10,card,ANON-0000-0000-0108,24.0,Espresso,17:55:31.244,2024,4,Wednesday,17,Evening,Low
2024-04-10,card,ANON-0000-0000-0009,38.7,Cappuccino,18:24:59.290,2024,4,Wednesday,18,Evening,High
2024-04-10,card,ANON-0000-0000-0109,38.7,Latte,20:04:05.386,2024,4,Wednesday,20,Evening,High
2024-04-11,card,ANON-0000-0000-0110,28.9,Americano,10:41:23.155,2024,4,Thursday,10,Morning,Low
2024-04-11,card,ANON-0000-0000-0110,28.9,Americano,10:42:59.365,2024,4,Thursday,10,Morning,Low
2024-04-11,card,ANON-0000-0000-0017,38.7,Latte,16:35:23.069,2024,4,Thursday,16,Afternoon,High
2024-04-11,card,ANON-0000-0000-0106,38.7,Cappuccino,19:16:56.588,2024,4,Thursday,19,Evening,High
2024-04-11,card,ANON-0000-0000-0024,33.8,Americano with Milk,19:18:36.619,2024,4,Thursday,19,Evening,Medium
2024-04-12,card,ANON-0000-0000-0019,38.7,Hot Chocolate,19:03:43.403,2024,4,Friday,19,Evening,High
2024-04-12,card,ANON-0000-0000-0009,28.9,Cortado,19:38:23.189,2024,4,Friday,19,Evening,Low
2024-04-13,card,ANON-0000-0000-0009,38.7,Latte,12:29:19.823,2024,4,Saturday,12,Afternoon,High
2024-04-13,card,ANON-0000-0000-0012,28.9,Americano,12:43:02.389,2024,4,Saturday,12,Afternoon,Low
2024-04-13,cash,Unknown,40.0,Hot Chocolate,15:06:52.292,2024,4,Saturday,15,Afternoon,High
2024-04-13,cash,Unknown,40.0,Hot Chocolate,15:07:55.966,2024,4,Saturday,15,Afternoon,High
2024-04-13,card,ANON-0000-0000-0111,38.7,Cappuccino,16:18:03.938,2024,4,Saturday,16,Afternoon,High
2024-04-13,card,ANON-0000-0000-0111,38.7,Latte,16:19:39.799,2024,4,Saturday,16,Afternoon,High
2024-04-13,card,ANON-0000-0000-0112,38.7,Cappuccino,17:51:26.026,2024,4,Saturday,17,Evening,High
2024-04-13,card,ANON-0000-0000-0012,38.7,Cappuccino,17:53:19.237,2024,4,Saturday,17,Evening,High
2024-04-14,cash,Unknown,40.0,Latte,10:55:27.406,2024,4,Sunday,10,Morning,High
2024-04-14,card,ANON-0000-0000-0113,38.7,Cappuccino,12:24:39.028,2024,4,Sunday,12,Afternoon,High
2024-04-14,cash,Unknown,30.0,Cortado,12:27:08.951,2024,4,Sunday,12,Afternoon,Medium
2024-04-14,cash,Unknown,30.0,Cortado,12:29:06.877,2024,4,Sunday,12,Afternoon,Medium
2024-04-14,cash,Unknown,35.0,Americano with Milk,12:31:36.036,2024,4,Sunday,12,Afternoon,Medium
2024-04-14,card,ANON-0000-0000-0114,28.9,Cortado,13:21:49.808,2024,4,Sunday,13,Afternoon,Low
2024-04-14,card,ANON-0000-0000-0012,28.9,Americano,14:23:31.631,2024,4,Sunday,14,Afternoon,Low
2024-04-14,card,ANON-0000-0000-0012,28.9,Americano,14:24:26.930,2024,4,Sunday,14,Afternoon,Low
2024-04-14,card,ANON-0000-0000-0012,28.9,Americano,14:25:18.122,2024,4,Sunday,14,Afternoon,Low
2024-04-14,card,ANON-0000-0000-0017,38.7,Cappuccino,15:46:27.733,2024,4,Sunday,15,Afternoon,High
2024-04-14,card,ANON-0000-0000-0012,28.9,Cortado,16:59:54.823,2024,4,Sunday,16,Afternoon,Low
2024-04-14,card,ANON-0000-0000-0019,38.7,Latte,17:00:45.387,2024,4,Sunday,17,Evening,High
2024-04-14,card,ANON-0000-0000-0115,38.7,Cappuccino,18:38:19.649,2024,4,Sunday,18,Evening,High
2024-04-15,card,ANON-0000-0000-0064,28.9,Americano,11:45:24.619,2024,4,Monday,11,Morning,Low
2024-04-15,card,ANON-0000-0000-0003,28.9,Americano,17:01:46.359,2024,4,Monday,17,Evening,Low
2024-04-15,card,ANON-0000-0000-0004,33.8,Americano with Milk,17:02:49.748,2024,4,Monday,17,Evening,Medium
2024-04-15,card,ANON-0000-0000-0009,33.8,Americano with Milk,19:33:03.036,2024,4,Monday,19,Evening,Medium
2024-04-15,cash,Unknown,25.0,Espresso,19:41:58.112,2024,4,Monday,19,Evening,Low
2024-04-16,cash,Unknown,35.0,Americano with Milk,10:43:49.907,2024,4,Tuesday,10,Morning,Medium
2024-04-16,card,ANON-0000-0000-0116,33.8,Americano with Milk,10:46:25.706,2024,4,Tuesday,10,Morning,Medium
2024-04-16,card,ANON-0000-0000-0117,38.7,Cocoa,12:40:47.675,2024,4,Tuesday,12,Afternoon,High
2024-04-16,card,ANON-0000-0000-0064,28.9,Cortado,12:52:07.750,2024,4,Tuesday,12,Afternoon,Low
2024-04-16,card,ANON-0000-0000-0118,28.9,Americano,15:03:16.889,2024,4,Tuesday,15,Afternoon,Low
2024-04-16,card,ANON-0000-0000-0024,33.8,Americano with Milk,17:42:04.208,2024,4,Tuesday,17,Evening,Medium
2024-04-16,card,ANON-0000-0000-0009,38.7,Cappuccino,17:43:22.960,2024,4,Tuesday,17,Evening,High
2024-04-16,card,ANON-0000-0000-0050,38.7,Cocoa,18:09:05.273,2024,4,Tuesday,18,Evening,High
2024-04-17,card,ANON-0000-0000-0012,28.9,Americano,13:32:59.792,2024,4,Wednesday,13,Afternoon,Low
2024-04-17,card,ANON-0000-0000-0119,24.0,Espresso,13:44:00.181,2024,4,Wednesday,13,Afternoon,Low
2024-04-17,cash,Unknown,40.0,Cappuccino,16:13:24.310,2024,4,Wednesday,16,Afternoon,High
2024-04-17,card,ANON-0000-0000-0120,38.7,Cappuccino,17:01:35.149,2024,4,Wednesday,17,Evening,High
2024-04-17,card,ANON-0000-0000-0120,38.7,Cappuccino,17:02:40.687,2024,4,Wednesday,17,Evening,High
2024-04-17,card,ANON-0000-0000-0121,28.9,Cortado,18:14:03.229,2024,4,Wednesday,18,Evening,Low
2024-04-18,card,ANON-0000-0000-0003,28.9,Americano,11:19:01.693,2024,4,Thursday,11,Morning,Low
2024-04-18,card,ANON-0000-0000-0003,28.9,Americano,11:20:05.696,2024,4,Thursday,11,Morning,Low
2024-04-18,card,ANON-0000-0000-0122,33.8,Americano with Milk,13:49:12.720,2024,4,Thursday,13,Afternoon,Medium
2024-04-18,card,ANON-0000-0000-0122,28.9,Cortado,13:50:17.285,2024,4,Thursday,13,Afternoon,Low
2024-04-18,card,ANON-0000-0000-0123,38.7,Cappuccino,14:34:19.818,2024,4,Thursday,14,Afternoon,High
2024-04-18,card,ANON-0000-0000-0123,38.7,Latte,14:35:49.354,2024,4,Thursday,14,Afternoon,High
2024-04-18,card,ANON-0000-0000-0069,38.7,Latte,17:44:15.791,2024,4,Thursday,17,Evening,High
2024-04-18,card,ANON-0000-0000-0085,38.7,Cappuccino,18:21:05.945,2024,4,Thursday,18,Evening,High
2024-04-18,card,ANON-0000-0000-0024,38.7,Hot Chocolate,19:39:51.193,2024,4,Thursday,19,Evening,High
2024-04-18,card,ANON-0000-0000-0009,38.7,Hot Chocolate,19:40:48.954,2024,4,Thursday,19,Evening,High
2024-04-19,card,ANON-0000-0000-0001,38.7,Latte,10:10:36.254,2024,4,Friday,10,Morning,High
2024-04-19,card,ANON-0000-0000-0040,33.8,Americano with Milk,13:11:47.848,2024,4,Friday,13,Afternoon,Medium
2024-04-19,card,ANON-0000-0000-0040,38.7,Cappuccino,13:13:20.876,2024,4,Friday,13,Afternoon,High
2024-04-19,card,ANON-0000-0000-0124,38.7,Hot Chocolate,13:58:54.064,2024,4,Friday,13,Afternoon,High
2024-04-19,card,ANON-0000-0000-0124,38.7,Cappuccino,13:59:49.690,2024,4,Friday,13,Afternoon,High
2024-04-19,card,ANON-0000-0000-0024,38.7,Cocoa,18:23:19.311,2024,4,Friday,18,Evening,High
2024-04-19,card,ANON-0000-0000-0009,33.8,Americano with Milk,18:25:33.440,2024,4,Friday,18,Evening,Medium
2024-04-20,cash,Unknown,35.0,Americano with Milk,11:24:42.681,2024,4,Saturday,11,Morning,Medium
2024-04-20,card,ANON-0000-0000-0125,33.8,Americano with Milk,12:08:35.701,2024,4,Saturday,12,Afternoon,Medium
2024-04-20,card,ANON-0000-0000-0125,33.8,Americano with Milk,12:09:42.664,2024,4,Saturday,12,Afternoon,Medium
2024-04-20,card,ANON-0000-0000-0118,28.9,Americano,13:08:37.378,2024,4,Saturday,13,Afternoon,Low
2024-04-20,card,ANON-0000-0000-0118,33.8,Americano with Milk,13:09:47.905,2024,4,Saturday,13,Afternoon,Medium
2024-04-20,card,ANON-0000-0000-0118,38.7,Hot Chocolate,13:10:55.151,2024,4,Saturday,13,Afternoon,High
2024-04-20,card,ANON-0000-0000-0040,38.7,Cappuccino,14:44:18.118,2024,4,Saturday,14,Afternoon,High
2024-04-20,card,ANON-0000-0000-0009,33.8,Americano with Milk,15:11:00.330,2024,4,Saturday,15,Afternoon,Medium
2024-04-20,card,ANON-0000-0000-0012,32.82,Americano with Milk,15:22:40.717,2024,4,Saturday,15,Afternoon,Medium
2024-04-20,card,ANON-0000-0000-0126,32.82,Americano with Milk,15:49:25.148,2024,4,Saturday,15,Afternoon,Medium
2024-04-20,cash,Unknown,39.0,Cocoa,17:07:57.969,2024,4,Saturday,17,Evening,High
2024-04-20,card,ANON-0000-0000-0127,37.72,Cappuccino,18:27:41.496,2024,4,Saturday,18,Evening,High
2024-04-20,card,ANON-0000-0000-0127,37.72,Cappuccino,18:28:46.900,2024,4,Saturday,18,Evening,High
2024-04-20,card,ANON-0000-0000-0128,37.72,Latte,19:30:55.317,2024,4,Saturday,19,Evening,High
2024-04-21,card,ANON-0000-0000-0001,37.72,Latte,11:16:45.707,2024,4,Sunday,11,Morning,High
2024-04-21,card,ANON-0000-0000-0099,27.92,Americano,14:15:37.541,2024,4,Sunday,14,Afternoon,Low
2024-04-21,cash,Unknown,39.0,Cappuccino,17:09:03.199,2024,4,Sunday,17,Evening,High
2024-04-22,card,ANON-0000-0000-0012,27.92,Americano,11:09:16.412,2024,4,Monday,11,Morning,Low
2024-04-22,card,ANON-0000-0000-0129,32.82,Americano with Milk,11:29:27.099,2024,4,Monday,11,Morning,Medium
2024-04-22,cash,Unknown,39.0,Latte,18:40:33.024,2024,4,Monday,18,Evening,High
2024-04-22,card,ANON-0000-0000-0009,37.72,Latte,19:39:04.759,2024,4,Monday,19,Evening,High
2024-04-22,cash,Unknown,39.0,Cappuccino,20:02:29.165,2024,4,Monday,20,Evening,High
2024-04-23,card,ANON-0000-0000-0025,37.72,Cappuccino,14:22:35.995,2024,4,Tuesday,14,Afternoon,High
2024-04-23,card,ANON-0000-0000-0024,32.82,Americano with Milk,14:23:53.144,2024,4,Tuesday,14,Afternoon,Medium
2024-04-23,card,ANON-0000-0000-0009,37.72,Cappuccino,14:24:57.515,2024,4,Tuesday,14,Afternoon,High
2024-04-23,card,ANON-0000-0000-0130,32.82,Americano with Milk,19:42:27.765,2024,4,Tuesday,19,Evening,Medium
2024-04-23,card,ANON-0000-0000-0130,32.82,Americano with Milk,19:43:26.234,2024,4,Tuesday,19,Evening,Medium
2024-04-24,card,ANON-0000-0000-0001,37.72,Latte,10:19:38.346,2024,4,Wednesday,10,Morning,High
2024-04-24,card,ANON-0000-0000-0131,32.82,Americano with Milk,10:21:27.287,2024,4,Wednesday,10,Morning,Medium
2024-04-24,card,ANON-0000-0000-0132,32.82,Americano with Milk,11:23:46.102,2024,4,Wednesday,11,Morning,Medium
2024-04-24,card,ANON-0000-0000-0133,32.82,Americano with Milk,11:33:26.347,2024,4,Wednesday,11,Morning,Medium
2024-04-24,card,ANON-0000-0000-0059,32.82,Americano with Milk,12:39:09.298,2024,4,Wednesday,12,Afternoon,Medium
2024-04-24,card,ANON-0000-0000-0009,32.82,Americano with Milk,16:39:07.423,2024,4,Wednesday,16,Afternoon,Medium
2024-04-24,card,ANON-0000-0000-0134,32.82,Americano with Milk,19:39:49.983,2024,4,Wednesday,19,Evening,Medium
2024-04-24,card,ANON-0000-0000-0134,37.72,Cappuccino,19:40:54.031,2024,4,Wednesday,19,Evening,High
2024-04-25,card,ANON-0000-0000-0135,27.92,Americano,10:46:08.057,2024,4,Thursday,10,Morning,Low
2024-04-25,card,ANON-0000-0000-0009,37.72,Latte,15:18:26.971,2024,4,Thursday,15,Afternoon,High
2024-04-25,card,ANON-0000-0000-0012,27.92,Americano,17:09:43.534,2024,4,Thursday,17,Evening,Low
2024-04-25,card,ANON-0000-0000-0012,27.92,Americano,17:10:49.153,2024,4,Thursday,17,Evening,Low
2024-04-26,card,ANON-0000-0000-0001,37.72,Latte,10:12:50.618,2024,4,Friday,10,Morning,High
2024-04-26,card,ANON-0000-0000-0136,37.72,Latte,12:01:30.580,2024,4,Friday,12,Afternoon,High
2024-04-26,card,ANON-0000-0000-0137,37.72,Cappuccino,13:31:28.297,2024,4,Friday,13,Afternoon,High
2024-04-26,card,ANON-0000-0000-0012,27.92,Americano,15:32:35.390,2024,4,Friday,15,Afternoon,Low
2024-04-26,card,ANON-0000-0000-0012,27.92,Americano,15:33:33.132,2024,4,Friday,15,Afternoon,Low
2024-04-26,card,ANON-0000-0000-0138,27.92,Cortado,16:23:26.514,2024,4,Friday,16,Afternoon,Low
2024-04-26,card,ANON-0000-0000-0139,27.92,Americano,16:24:33.800,2024,4,Friday,16,Afternoon,Low
2024-04-26,card,ANON-0000-0000-0009,37.72,Hot Chocolate,19:32:07.112,2024,4,Friday,19,Evening,High
2024-04-26,card,ANON-0000-0000-0009,37.72,Cocoa,19:33:30.220,2024,4,Friday,19,Evening,High
2024-04-27,card,ANON-0000-0000-0009,37.72,Cappuccino,15:27:00.680,2024,4,Saturday,15,Afternoon,High
2024-04-28,card,ANON-0000-0000-0001,37.72,Latte,10:32:52.479,2024,4,Sunday,10,Morning,High
2024-04-28,card,ANON-0000-0000-0140,37.72,Cappuccino,12:30:09.749,2024,4,Sunday,12,Afternoon,High
2024-04-28,card,ANON-0000-0000-0012,27.92,Americano,18:27:08.230,2024,4,Sunday,18,Evening,Low
2024-04-28,card,ANON-0000-0000-0012,27.92,Americano,18:28:11.411,2024,4,Sunday,18,Evening,Low
2024-04-28,card,ANON-0000-0000-0019,37.72,Latte,18:29:02.374,2024,4,Sunday,18,Evening,High
2024-04-29,card,ANON-0000-0000-0141,27.92,Cortado,11:26:31.871,2024,4,Monday,11,Morning,Low
2024-04-29,card,ANON-0000-0000-0003,27.92,Americano,13:27:56.949,2024,4,Monday,13,Afternoon,Low
2024-04-29,card,ANON-0000-0000-0003,27.92,Cortado,13:28:53.899,2024,4,Monday,13,Afternoon,Low
2024-04-29,card,ANON-0000-0000-0141,27.92,Cortado,13:53:35.730,2024,4,Monday,13,Afternoon,Low
2024-04-29,card,ANON-0000-0000-0141,32.82,Americano with Milk,13:54:24.357,2024,4,Monday,13,Afternoon,Medium
2024-04-29,card,ANON-0000-0000-0140,37.72,Cappuccino,18:37:48.406,2024,4,Monday,18,Evening,High
2024-04-29,card,ANON-0000-0000-0134,37.72,Cappuccino,19:12:33.194,2024,4,Monday,19,Evening,High
2024-04-29,card,ANON-0000-0000-0134,37.72,Cappuccino,19:13:37.878,2024,4,Monday,19,Evening,High
2024-04-30,card,ANON-0000-0000-0142,37.72,Latte,10:16:41.493,2024,4,Tuesday,10,Morning,High
2024-04-30,card,ANON-0000-0000-0142,32.82,Americano with Milk,10:34:52.250,2024,4,Tuesday,10,Morning,Medium
2024-04-30,card,ANON-0000-0000-0142,32.82,Americano with Milk,10:35:47.617,2024,4,Tuesday,10,Morning,Medium
2024-04-30,card,ANON-0000-0000-0142,27.92,Americano,13:41:52.325,2024,4,Tuesday,13,Afternoon,Low
2024-04-30,card,ANON-0000-0000-0142,32.82,Americano with Milk,13:42:59.977,2024,4,Tuesday,13,Afternoon,Medium
2024-04-30,card,ANON-0000-0000-0142,37.72,Cappuccino,19:19:18.139,2024,4,Tuesday,19,Evening,High
2024-04-30,card,ANON-0000-0000-0142,32.82,Americano with Milk,19:30:04.003,2024,4,Tuesday,19,Evening,Medium
2024-04-30,card,ANON-0000-0000-0142,37.72,Latte,19:31:20.952,2024,4,Tuesday,19,Evening,High
2024-05-02,card,ANON-0000-0000-0143,27.92,Americano,10:33:55.746,2024,5,Thursday,10,Morning,Low
2024-05-02,cash,Unknown,39.0,Latte,11:29:57.080,2024,5,Thursday,11,Morning,High
2024-05-02,card,ANON-0000-0000-0133,32.82,Americano with Milk,13:49:39.898,2024,5,Thursday,13,Afternoon,Medium
2024-05-02,card,ANON-0000-0000-0144,37.72,Cappuccino,18:36:22.138,2024,5,Thursday,18,Evening,High
2024-05-02,card,ANON-0000-0000-0024,32.82,Americano with Milk,18:41:11.220,2024,5,Thursday,18,Evening,Medium
2024-05-02,card,ANON-0000-0000-0145,37.72,Latte,19:18:33.084,2024,5,Thursday,19,Evening,High
2024-05-02,card,ANON-0000-0000-0145,37.72,Cappuccino,19:19:56.359,2024,5,Thursday,19,Evening,High
2024-05-03,cash,Unknown,39.0,Latte,10:11:53.399,2024,5,Friday,10,Morning,High
2024-05-03,card,ANON-0000-0000-0146,37.72,Latte,14:30:00.923,2024,5,Friday,14,Afternoon,High
2024-05-03,card,ANON-0000-0000-0147,37.72,Latte,17:03:24.905,2024,5,Friday,17,Evening,High
2024-05-06,card,ANON-0000-0000-0148,27.92,Americano,10:05:17.920,2024,5,Monday,10,Morning,Low
2024-05-06,card,ANON-0000-0000-0149,37.72,Cappuccino,10:06:51.625,2024,5,Monday,10,Morning,High
2024-05-06,card,ANON-0000-0000-0149,32.82,Americano with Milk,10:08:05.863,2024,5,Monday,10,Morning,Medium
2024-05-06,card,ANON-0000-0000-0150,27.92,Americano,10:09:07.977,2024,5,Monday,10,Morning,Low
2024-05-06,card,ANON-0000-0000-0141,27.92,Cortado,10:39:12.641,2024,5,Monday,10,Morning,Low
2024-05-06,cash,Unknown,29.0,Americano,11:34:20.640,2024,5,Monday,11,Morning,Low
2024-05-06,card,ANON-0000-0000-0148,27.92,Cortado,13:18:10.990,2024,5,Monday,13,Afternoon,Low
2024-05-06,card,ANON-0000-0000-0148,27.92,Americano,13:19:00.811,2024,5,Monday,13,Afternoon,Low
2024-05-06,card,ANON-0000-0000-0151,37.72,Cappuccino,19:18:12.989,2024,5,Monday,19,Evening,High
2024-05-06,card,ANON-0000-0000-0151,37.72,Cappuccino,19:19:49.548,2024,5,Monday,19,Evening,High
2024-05-07,card,ANON-0000-0000-0148,37.72,Cocoa,10:44:55.582,2024,5,Tuesday,10,Morning,High
2024-05-07,card,ANON-0000-0000-0141,27.92,Cortado,11:21:58.493,2024,5,Tuesday,11,Morning,Low
2024-05-07,card,ANON-0000-0000-0077,27.92,Cortado,13:23:34.943,2024,5,Tuesday,13,Afternoon,Low
2024-05-07,card,ANON-0000-0000-0148,37.72,Cocoa,16:42:07.900,2024,5,Tuesday,16,Afternoon,High
2024-05-07,card,ANON-0000-0000-0152,27.92,Americano,16:55:38.805,2024,5,Tuesday,16,Afternoon,Low
2024-05-07,card,ANON-0000-0000-0153,37.72,Cappuccino,17:37:46.412,2024,5,Tuesday,17,Evening,High
2024-05-07,card,ANON-0000-0000-0153,37.72,Latte,17:38:48.195,2024,5,Tuesday,17,Evening,High
2024-05-07,cash,Unknown,34.0,Americano with Milk,18:35:37.235,2024,5,Tuesday,18,Evening,Medium
2024-05-07,card,ANON-0000-0000-0154,37.72,Cappuccino,19:12:12.524,2024,5,Tuesday,19,Evening,High
2024-05-07,card,ANON-0000-0000-0154,37.72,Cappuccino,19:13:12.195,2024,5,Tuesday,19,Evening,High
2024-05-08,card,ANON-0000-0000-0001,37.72,Latte,10:07:28.863,2024,5,Wednesday,10,Morning,High
2024-05-09,card,ANON-0000-0000-0155,37.72,Cappuccino,12:54:21.812,2024,5,Thursday,12,Afternoon,High
2024-05-09,card,ANON-0000-0000-0156,27.92,Americano,13:03:58.556,2024,5,Thursday,13,Afternoon,Low
2024-05-09,card,ANON-0000-0000-0156,37.72,Latte,13:04:57.647,2024,5,Thursday,13,Afternoon,High
2024-05-09,card,ANON-0000-0000-0156,37.72,Latte,13:06:11.261,2024,5,Thursday,13,Afternoon,High
2024-05-09,card,ANON-0000-0000-0156,37.72,Latte,13:07:16.409,2024,5,Thursday,13,Afternoon,High
2024-05-09,card,ANON-0000-0000-0118,27.92,Americano,16:55:14.601,2024,5,Thursday,16,Afternoon,Low
2024-05-09,card,ANON-0000-0000-0118,27.92,Americano,16:56:14.989,2024,5,Thursday,16,Afternoon,Low
2024-05-09,card,ANON-0000-0000-0157,27.92,Americano,18:01:29.895,2024,5,Thursday,18,Evening,Low
2024-05-09,card,ANON-0000-0000-0143,32.82,Americano with Milk,18:13:56.226,2024,5,Thursday,18,Evening,Medium
2024-05-10,cash,Unknown,39.0,Latte,10:09:21.972,2024,5,Friday,10,Morning,High
2024-05-10,card,ANON-0000-0000-0158,37.72,Latte,15:46:21.511,2024,5,Friday,15,Afternoon,High
2024-05-10,card,ANON-0000-0000-0158,37.72,Latte,15:47:32.508,2024,5,Friday,15,Afternoon,High
2024-05-10,cash,Unknown,34.0,Americano with Milk,16:20:15.084,2024,5,Friday,16,Afternoon,Medium
2024-05-11,card,ANON-0000-0000-0069,37.72,Latte,11:39:52.878,2024,5,Saturday,11,Morning,High
2024-05-11,cash,Unknown,39.0,Latte,17:02:43.648,2024,5,Saturday,17,Evening,High
2024-05-11,card,ANON-0000-0000-0009,32.82,Americano with Milk,17:20:30.398,2024,5,Saturday,17,Evening,Medium
2024-05-11,card,ANON-0000-0000-0026,37.72,Cocoa,17:21:56.117,2024,5,Saturday,17,Evening,High
2024-05-11,card,ANON-0000-0000-0040,37.72,Cappuccino,17:23:57.301,2024,5,Saturday,17,Evening,High
2024-05-11,card,ANON-0000-0000-0012,32.82,Americano with Milk,17:28:54.132,2024,5,Saturday,17,Evening,Medium
2024-05-11,card,ANON-0000-0000-0115,37.72,Cappuccino,18:35:40.257,2024,5,Saturday,18,Evening,High
2024-05-11,card,ANON-0000-0000-0159,37.72,Latte,19:38:16.096,2024,5,Saturday,19,Evening,High
2024-05-12,card,ANON-0000-0000-0001,37.72,Latte,10:20:42.512,2024,5,Sunday,10,Morning,High
2024-05-12,card,ANON-0000-0000-0160,37.72,Latte,13:24:03.465,2024,5,Sunday,13,Afternoon,High
2024-05-12,card,ANON-0000-0000-0161,27.92,Americano,13:27:39.043,2024,5,Sunday,13,Afternoon,Low
2024-05-12,card,ANON-0000-0000-0077,37.72,Latte,15:16:19.815,2024,5,Sunday,15,Afternoon,High
2024-05-12,card,ANON-0000-0000-0162,32.82,Americano with Milk,15:38:02.422,2024,5,Sunday,15,Afternoon,Medium
2024-05-12,card,ANON-0000-0000-0163,32.82,Americano with Milk,15:52:14.871,2024,5,Sunday,15,Afternoon,Medium
2024-05-12,card,ANON-0000-0000-0012,32.82,Americano with Milk,16:04:21.133,2024,5,Sunday,16,Afternoon,Medium
2024-05-12,card,ANON-0000-0000-0009,32.82,Americano with Milk,19:41:30.569,2024,5,Sunday,19,Evening,Medium
2024-05-13,card,ANON-0000-0000-0164,32.82,Americano with Milk,11:03:53.348,2024,5,Monday,11,Morning,Medium
2024-05-13,cash,Unknown,29.0,Americano,15:31:10.763,2024,5,Monday,15,Afternoon,Low
2024-05-13,cash,Unknown,29.0,Americano,15:31:50.907,2024,5,Monday,15,Afternoon,Low
2024-05-14,card,ANON-0000-0000-0012,27.92,Americano,08:38:14.581,2024,5,Tuesday,8,Morning,Low
2024-05-14,card,ANON-0000-0000-0012,27.92,Americano,08:39:25.455,2024,5,Tuesday,8,Morning,Low
2024-05-14,card,ANON-0000-0000-0012,27.92,Americano,08:40:17.484,2024,5,Tuesday,8,Morning,Low
2024-05-14,card,ANON-0000-0000-0012,37.72,Cappuccino,10:19:23.174,2024,5,Tuesday,10,Morning,High
